LDEV_Read_Hit50.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:50:00X(X297-1)","00:50:01X(X1021-1)","00:50:02X(X1022-1)","00:50:03X(X1023-1)","00:50:04X(X1024-1)","00:50:05X(X1025-1)","00:50:06X(X1026-1)","00:50:07X(X1027-1)","00:50:08X(X1028-1)","00:50:09X(X1029-1)","00:50:0AX(X1030-1)","00:50:0BX(X1031-1)","00:50:0DX(X15-1)","00:50:0EX(X272-1)","00:50:10X(X250-1)","00:50:11X(X273-1)","00:50:12X(X284-1)","00:50:13X(X285-1)","00:50:14X(X286-1)","00:50:15X(X287-1)","00:50:16X(X288-1)","00:50:17X(X289-1)","00:50:18X(X291-1)","00:50:19X(X292-1)","00:50:1AX(X293-1)","00:50:1BX(X294-1)","00:50:1CX(X295-1)","00:50:1DX(X296-1)"
"36","2014/04/01 20:23",0,73,16,16,11,14,50,23,64,97,99,99,88,60,96,93,84,93,84,85,91,94,87,90,90,82,81,94
"37","2014/04/01 20:28",0,79,16,21,9,23,51,35,69,28,77,93,93,73,95,94,86,92,85,86,92,93,83,84,88,80,79,100
"38","2014/04/01 20:33",0,74,10,20,22,32,54,51,63,84,89,85,66,73,94,91,78,90,79,79,88,90,79,79,84,72,68,98
"39","2014/04/01 20:38",0,81,18,15,5,16,57,18,57,13,9,23,85,67,95,96,94,96,89,88,94,95,93,89,92,86,79,100
"40","2014/04/01 20:43",0,96,66,75,69,75,93,86,93,16,0,25,82,71,99,99,98,99,97,98,99,99,98,98,98,98,97,100
"41","2014/04/01 20:48",0,88,28,34,39,24,73,52,73,99,98,99,75,66,97,96,95,97,92,90,95,97,95,94,96,96,91,95
"42","2014/04/01 20:53",0,59,5,7,4,8,31,9,37,18,6,30,91,68,93,86,73,87,66,75,83,85,71,73,79,69,60,90
"43","2014/04/01 20:58",0,76,11,16,10,12,50,26,49,33,22,25,90,77,95,91,89,93,86,84,91,94,89,88,93,84,78,100
"44","2014/04/01 21:03",0,95,63,80,61,69,95,83,92,85,82,75,88,70,89,98,98,99,96,98,98,98,98,98,98,98,96,97
"45","2014/04/01 21:08",0,78,7,12,4,15,55,13,68,41,0,30,85,72,96,94,88,93,86,85,92,94,82,85,90,82,79,98
"46","2014/04/01 21:13",0,78,14,30,11,22,65,41,79,36,0,0,90,60,97,95,86,95,87,91,94,95,89,87,91,86,82,97
"47","2014/04/01 21:18",0,62,7,8,3,14,41,8,47,72,78,73,92,61,95,92,79,91,77,79,88,91,79,81,86,73,69,95
"48","2014/04/01 21:23",0,62,8,9,6,8,33,8,37,18,0,34,83,86,94,88,72,89,81,74,83,86,74,72,85,72,81,90
"49","2014/04/01 21:28",0,95,39,61,34,80,87,76,91,0,7,12,84,87,99,99,98,99,97,97,98,99,98,98,97,97,96,100
"50","2014/04/01 21:33",0,79,14,45,8,20,67,48,50,92,98,88,81,68,96,94,88,94,84,86,92,91,85,91,89,81,79,95
"51","2014/04/01 21:38",0,90,15,17,11,23,71,23,66,10,0,25,90,71,96,98,91,98,94,95,96,97,92,95,95,91,89,100
"52","2014/04/01 21:43",0,96,89,92,88,93,93,85,94,99,99,99,87,80,96,98,97,98,97,97,98,99,98,98,98,96,96,91
"53","2014/04/01 21:48",0,90,31,68,60,78,80,42,80,97,99,96,85,68,97,97,95,97,93,94,97,98,94,94,96,94,90,97
"54","2014/04/01 21:53",0,73,22,13,11,21,54,39,55,99,99,99,94,76,95,92,91,93,81,92,93,92,82,83,86,89,79,96
"55","2014/04/01 21:58",0,75,13,21,9,11,64,20,50,33,33,36,92,89,94,90,88,90,80,80,91,92,83,80,86,80,74,100
"56","2014/04/01 22:03",0,74,68,65,63,63,73,64,78,75,85,72,83,78,87,88,85,89,81,83,88,89,87,81,87,83,79,95
"57","2014/04/01 22:08",0,73,76,78,70,75,74,73,76,21,0,33,93,75,92,88,84,88,81,84,87,87,83,83,84,83,82,94
"58","2014/04/01 22:13",0,76,77,77,74,77,80,77,83,21,0,22,92,76,92,89,84,90,83,84,89,88,87,85,86,83,85,92
"59","2014/04/01 22:18",0,78,75,73,74,77,79,79,79,76,80,71,96,89,92,88,83,88,81,83,85,87,82,83,84,82,81,95
"60","2014/04/01 22:23",0,79,77,78,77,76,78,79,78,75,89,98,93,83,91,89,85,88,83,82,87,88,84,86,87,82,83,93
"61","2014/04/01 22:28",0,80,82,81,79,81,82,79,84,11,20,31,88,85,93,90,85,91,87,86,89,90,87,87,88,85,86,100
"62","2014/04/01 22:33",0,87,86,85,86,87,86,85,85,81,87,96,87,81,94,92,90,95,89,88,91,92,89,89,90,89,92,97
"63","2014/04/01 22:38",0,86,84,83,82,81,84,83,83,21,0,32,87,67,94,91,89,92,87,89,90,92,88,87,89,87,85,91
"64","2014/04/01 22:43",0,92,92,91,91,91,93,92,91,99,99,99,86,84,95,94,93,95,93,92,93,94,94,93,94,93,93,98
"65","2014/04/01 22:48",0,92,92,92,92,92,92,92,92,77,82,84,78,74,94,95,93,94,93,93,94,94,93,93,94,94,92,94
"66","2014/04/01 22:53",0,92,90,90,90,90,91,91,91,98,96,99,93,64,94,94,92,93,91,92,93,93,91,91,92,92,91,92
"67","2014/04/01 22:58",0,90,90,89,89,89,89,90,90,98,98,98,97,74,93,94,91,93,91,91,93,93,91,91,92,91,91,95
"68","2014/04/01 23:03",0,81,80,80,79,77,82,79,81,69,81,73,88,45,87,86,85,89,84,85,86,88,86,85,87,85,82,94
"69","2014/04/01 23:08",0,84,84,84,81,85,83,82,84,35,52,41,87,28,92,90,86,90,87,87,89,89,86,87,88,86,87,88
"70","2014/04/01 23:13",0,86,84,83,85,84,83,84,85,41,0,44,79,25,93,90,87,88,86,86,87,89,87,88,89,86,84,92
"71","2014/04/01 23:18",0,86,86,87,85,86,88,86,86,99,99,99,87,53,94,91,89,91,87,88,90,90,89,88,90,87,88,97
"72","2014/04/01 23:23",0,90,89,90,90,89,89,89,90,77,76,95,78,56,94,94,91,93,91,91,93,94,91,91,93,91,90,92
"73","2014/04/01 23:28",0,91,90,90,89,90,89,90,90,27,21,34,81,36,96,94,92,94,92,91,93,94,92,91,92,91,92,90
"74","2014/04/01 23:33",0,93,93,93,92,93,92,93,93,83,97,79,67,29,97,96,94,96,94,94,95,95,94,94,95,94,93,94
"75","2014/04/01 23:38",0,94,94,94,94,94,94,94,93,27,30,42,82,42,97,96,95,96,95,95,96,96,95,95,96,95,94,91
"76","2014/04/01 23:43",0,92,92,92,91,92,91,92,91,78,93,99,80,40,97,95,94,95,94,94,95,95,94,93,93,93,93,95
"77","2014/04/01 23:48",0,92,92,92,92,92,92,93,92,99,98,98,73,43,96,95,94,95,93,94,95,96,94,94,95,95,94,96
"78","2014/04/01 23:53",0,93,90,91,91,91,91,91,91,70,95,71,82,35,96,94,94,94,92,92,94,94,93,92,93,92,91,95
"79","2014/04/01 23:58",0,90,87,88,90,89,87,89,90,8,17,31,85,52,96,94,91,93,91,92,93,94,90,90,92,90,91,94
"80","2014/04/02 00:03",0,91,89,87,89,86,91,85,89,65,72,68,88,37,89,94,92,95,91,92,94,95,93,92,94,93,91,95
"81","2014/04/02 00:08",0,89,88,89,89,90,88,90,91,33,0,19,78,45,96,96,93,96,92,93,95,96,92,93,94,91,92,92
"82","2014/04/02 00:13",0,87,84,85,85,84,84,83,85,73,79,35,58,47,95,93,88,91,87,90,91,92,86,89,91,90,88,96
"83","2014/04/02 00:18",0,88,85,85,85,82,86,87,86,78,76,67,73,48,95,94,90,93,90,89,93,94,89,91,92,88,88,95
"84","2014/04/02 00:23",0,82,81,84,83,82,83,81,83,96,99,99,72,28,95,93,89,93,88,89,91,94,88,91,91,86,87,90
"85","2014/04/02 00:28",0,88,84,84,82,85,82,85,87,94,97,95,71,71,95,94,90,94,90,89,92,94,89,88,92,90,89,98
"86","2014/04/02 00:33",0,95,93,92,93,94,93,93,94,72,73,67,76,51,97,98,96,98,96,96,97,98,96,96,96,96,95,97
"87","2014/04/02 00:38",0,92,41,53,48,76,84,41,87,23,0,23,82,52,98,99,96,98,95,97,98,98,96,97,97,96,96,94
"88","2014/04/02 00:43",0,94,86,92,93,90,94,91,93,0,0,12,87,58,98,98,96,98,96,97,98,98,96,96,96,96,96,90
"89","2014/04/02 00:48",0,95,93,93,92,92,93,92,93,75,82,72,87,57,98,97,95,97,95,95,97,97,96,96,96,96,95,94
"90","2014/04/02 00:53",0,90,81,82,85,84,85,87,86,18,6,30,93,57,96,94,92,94,91,90,94,95,91,91,92,90,88,84
"91","2014/04/02 00:58",0,86,82,83,83,83,84,83,87,0,28,28,94,57,95,94,89,93,89,90,92,93,90,88,89,88,87,95
"92","2014/04/02 01:03",0,89,83,84,85,84,88,83,89,69,71,71,86,34,89,93,93,95,90,91,93,95,93,92,95,92,89,96
"93","2014/04/02 01:08",0,92,91,90,90,93,91,87,92,20,10,15,80,42,96,97,94,97,95,95,96,97,95,96,97,95,95,93
"94","2014/04/02 01:13",0,76,60,67,69,63,66,60,71,36,12,0,87,34,95,93,85,92,84,85,91,92,85,85,88,84,78,93
"95","2014/04/02 01:18",0,58,50,49,40,48,63,37,59,70,71,65,93,59,94,90,77,88,78,80,86,88,78,79,82,73,73,94
"96","2014/04/02 01:23",0,56,28,40,33,34,44,22,52,5,8,16,96,60,93,89,73,86,76,75,84,86,72,74,79,67,67,87
