LDEV_Read_Hit01.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:01:00(1-13)","00:01:01(1-13)","00:01:02(1-13)","00:01:03(1-13)","00:01:04X(X279-1)","00:01:0B(1-14)","00:01:0C(1-14)","00:01:0D(1-14)","00:01:0E(1-14)","00:01:0F(1-14)","00:01:10(1-14)","00:01:11(1-14)","00:01:12(1-14)","00:01:13(1-14)","00:01:14(1-14)","00:01:15(1-14)","00:01:16X(X46-1)","00:01:4F(1-1)","00:01:50(1-1)","00:01:51(1-1)","00:01:52(1-1)","00:01:53(1-1)","00:01:54(1-1)","00:01:55(1-1)","00:01:56(1-1)","00:01:59(1-1)","00:01:5A(1-1)","00:01:5B(1-1)","00:01:5C(1-1)","00:01:C5X(X487-1)","00:01:D3X(X488-1)","00:01:D7X(X489-1)","00:01:DBX(X490-1)","00:01:DDX(X552-1)","00:01:DEX(X553-1)","00:01:DFX(X491-1)","00:01:E1X(X492-1)","00:01:E4X(X493-1)","00:01:E5X(X494-1)","00:01:E6X(X495-1)","00:01:E7X(X496-1)","00:01:E8X(X497-1)","00:01:E9X(X498-1)","00:01:EAX(X499-1)","00:01:EBX(X500-1)","00:01:ECX(X501-1)","00:01:EDX(X502-1)","00:01:EEX(X503-1)","00:01:EFX(X504-1)","00:01:F0X(X505-1)","00:01:F1X(X506-1)","00:01:F2X(X507-1)","00:01:F3X(X508-1)"
"11","2014/04/01 18:18",100,0,0,0,84,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,10,0,0,43,79,9,12,14,11,19,13,68,22,11,17,12,10,15,15,10,13
"12","2014/04/01 18:23",0,100,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,14,0,0,55,78,37,17,14,17,16,15,81,29,16,21,51,16,24,22,22,16
"13","2014/04/01 18:28",0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,56,0,0,87,96,42,48,65,62,80,61,98,77,49,67,66,76,83,77,35,61
"14","2014/04/01 18:33",75,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,89,0,0,92,96,62,69,87,71,90,85,97,89,75,73,86,85,92,86,81,82
"15","2014/04/01 18:38",0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,46,0,0,91,97,47,29,74,60,80,53,98,76,40,61,70,51,77,79,39,65
"16","2014/04/01 18:43",100,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,91,0,0,94,96,88,95,95,91,91,81,97,89,83,78,96,89,82,87,69,93
"17","2014/04/01 18:48",0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,17,0,0,56,81,10,9,19,14,24,9,70,25,13,13,14,13,53,16,18,13
"18","2014/04/01 18:53",0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,14,0,0,45,79,14,8,26,14,17,33,69,20,9,16,18,11,22,50,8,15
"19","2014/04/01 18:58",0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,41,0,0,74,88,28,12,40,49,61,35,91,35,24,76,26,35,38,38,18,28
"20","2014/04/01 19:03",8,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,92,0,0,0,0,0,0,0,95,86,0,0,88,96,75,79,72,78,87,81,95,79,74,84,79,81,85,84,61,73
"21","2014/04/01 19:08",0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,39,0,0,92,96,48,8,60,58,59,33,97,70,34,53,64,39,70,75,25,47
"22","2014/04/01 19:13",2,0,7,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,41,0,0,77,93,35,33,40,51,50,52,90,45,48,37,42,50,65,41,35,49
"23","2014/04/01 19:18",7,7,10,8,78,7,10,4,4,1,9,19,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,17,0,0,48,81,36,11,14,14,42,11,75,34,10,16,46,13,17,17,11,14
"24","2014/04/01 19:23",10,10,9,16,71,8,16,5,8,4,6,10,8,4,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,16,0,0,54,75,11,7,25,15,12,14,74,50,12,16,15,10,24,19,10,10
"25","2014/04/01 19:28",14,11,12,19,72,12,15,10,11,7,29,6,27,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,55,0,0,85,96,45,43,61,57,74,57,97,72,52,71,61,73,83,73,48,74
"26","2014/04/01 19:33",23,41,0,0,68,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,86,0,0,90,94,87,88,86,88,89,79,94,81,87,86,87,86,80,84,82,89
"27","2014/04/01 19:38",15,49,11,0,76,2,0,42,0,55,15,60,76,0,20,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,15,0,0,59,83,22,4,23,20,18,14,83,28,14,16,17,7,28,38,8,14
"28","2014/04/01 19:43",13,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,20,0,0,72,89,23,15,38,36,36,28,82,32,63,47,29,37,35,38,34,49
"29","2014/04/01 19:48",0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,34,0,0,39,69,23,24,26,20,25,29,60,29,30,30,29,28,29,31,26,33
"30","2014/04/01 19:53",66,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,27,0,0,37,64,19,26,24,25,21,22,59,23,19,22,23,19,25,23,18,22
"31","2014/04/01 19:58",100,0,0,0,76,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,19,0,0,44,77,6,2,9,11,18,11,77,19,9,14,12,12,16,14,4,8
"32","2014/04/01 20:03",20,33,0,0,74,6,0,0,0,0,14,0,0,0,0,0,85,0,0,0,0,0,0,92,0,0,0,0,0,0,0,90,85,0,0,91,94,78,68,67,82,87,72,95,81,83,81,76,75,77,77,67,58
"33","2014/04/01 20:08",0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,32,0,0,78,95,25,14,31,40,41,28,96,62,30,48,55,18,55,58,24,42
"34","2014/04/01 20:13",55,33,0,0,65,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,58,0,0,87,95,55,44,70,58,78,62,96,68,60,67,61,83,80,66,43,51
"35","2014/04/01 20:18",100,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,10,0,0,39,79,5,14,13,9,15,7,68,20,9,14,12,8,14,12,9,10
"36","2014/04/01 20:23",42,100,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,11,0,0,53,75,11,14,39,39,41,21,72,26,38,25,18,17,24,45,12,13
"37","2014/04/01 20:28",66,100,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,8,0,0,53,85,7,21,15,12,37,17,77,24,17,17,18,18,24,21,7,12
"38","2014/04/01 20:33",66,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,29,0,0,46,76,34,13,17,14,40,22,68,36,29,11,17,23,18,27,16,16
"39","2014/04/01 20:38",12,10,0,0,78,0,0,0,0,0,10,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,18,0,0,60,89,9,2,15,20,24,14,83,33,7,15,37,6,23,30,13,11
"40","2014/04/01 20:43",0,0,0,0,72,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,67,0,0,92,97,63,72,85,72,85,74,97,80,75,80,80,81,89,83,65,80
"41","2014/04/01 20:48",42,0,0,0,65,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,26,0,0,66,88,41,51,41,29,46,32,82,41,29,28,38,25,38,32,31,31
"42","2014/04/01 20:53",0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,6,0,0,33,66,6,4,9,8,13,7,60,12,7,9,11,6,13,11,4,7
"43","2014/04/01 20:58",100,0,0,0,84,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,24,0,0,48,75,10,9,14,13,25,13,75,17,12,20,19,16,19,19,7,12
"44","2014/04/01 21:03",100,100,0,0,81,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,92,0,0,0,0,0,0,0,90,88,0,0,88,94,75,60,74,69,86,79,93,69,76,72,87,73,76,73,52,64
"45","2014/04/01 21:08",100,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,5,0,0,53,82,7,1,13,11,16,7,75,19,5,10,13,4,19,19,4,9
"46","2014/04/01 21:13",0,0,0,0,83,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,15,0,0,62,85,14,11,16,24,34,20,82,37,23,23,26,22,29,57,33,16
"47","2014/04/01 21:18",100,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,9,0,0,36,76,4,6,10,7,12,4,66,18,6,14,10,7,11,10,8,8
"48","2014/04/01 21:23",0,0,0,0,66,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,13,0,0,36,64,7,4,8,8,10,9,61,15,7,11,10,7,13,10,8,6
"49","2014/04/01 21:28",100,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,41,0,0,88,95,37,9,57,56,69,36,94,67,45,59,61,64,72,70,59,46
"50","2014/04/01 21:33",100,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,64,90,40,0,0,55,82,13,30,22,17,49,39,79,36,18,53,25,35,42,17,36,31
"51","2014/04/01 21:38",0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,65,99,16,0,0,72,90,22,3,30,31,26,19,90,38,13,20,33,15,31,37,11,21
"52","2014/04/01 21:43",8,2,0,2,80,5,5,0,4,0,11,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,66,77,89,0,0,93,96,90,94,90,88,90,93,96,89,92,91,93,89,92,92,86,93
"53","2014/04/01 21:48",6,4,0,0,78,10,0,0,15,9,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,65,94,41,0,0,84,96,53,56,72,63,46,14,88,58,39,24,55,55,48,73,22,33
"54","2014/04/01 21:53",6,3,0,0,89,0,0,0,0,0,25,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,65,98,26,0,0,41,75,36,37,21,21,37,16,71,24,18,21,35,21,43,29,12,35
"55","2014/04/01 21:58",7,6,0,0,82,0,0,0,0,20,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,64,99,19,0,0,47,76,13,4,17,11,17,13,71,15,10,12,15,14,16,18,7,24
"56","2014/04/01 22:03",6,1,0,0,71,5,33,0,0,12,0,0,0,0,100,0,85,0,0,0,0,0,0,92,0,0,0,0,0,65,66,90,63,0,0,64,81,65,54,60,62,64,63,69,56,67,59,69,61,68,64,57,62
"57","2014/04/01 22:08",23,16,0,0,73,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,85,96,68,0,0,73,75,64,67,70,72,62,74,72,72,65,70,74,69,74,64,70,71
"58","2014/04/01 22:13",17,3,0,0,84,0,0,0,0,0,20,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,63,96,74,0,0,73,77,71,74,72,69,71,76,77,74,70,74,75,75,74,68,71,73
"59","2014/04/01 22:18",10,4,0,5,91,10,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,62,91,75,0,0,78,80,74,77,72,77,72,76,77,76,71,72,77,74,78,71,77,74
"60","2014/04/01 22:23",9,9,2,0,84,15,0,75,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,61,95,74,0,0,79,79,75,76,76,76,72,76,77,77,76,77,76,78,76,77,77,73
"61","2014/04/01 22:28",9,11,0,0,78,8,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,59,99,80,0,0,80,83,77,79,78,80,77,81,82,77,80,77,79,82,80,75,77,75
"62","2014/04/01 22:33",16,13,0,0,75,0,25,40,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,61,91,83,0,0,84,87,85,85,84,83,85,85,88,84,85,84,86,84,85,84,85,84
"63","2014/04/01 22:38",11,4,3,3,67,0,0,11,0,40,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,59,99,83,0,0,84,85,84,83,83,83,83,83,86,84,81,82,82,84,85,83,82,82
"64","2014/04/01 22:43",8,12,2,5,71,5,0,11,0,14,0,80,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,69,61,98,91,0,0,91,92,91,91,90,91,91,91,92,91,91,89,92,91,91,91,90,90
"65","2014/04/01 22:48",15,17,0,0,62,7,0,0,0,0,25,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,60,93,92,0,0,92,92,92,91,92,91,91,92,93,91,91,92,92,92,92,91,92,91
"66","2014/04/01 22:53",17,12,0,0,72,0,0,0,20,50,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,60,97,90,0,0,90,90,90,90,90,91,90,89,90,91,90,90,90,90,91,89,90,89
"67","2014/04/01 22:58",52,44,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,62,96,88,0,0,90,90,89,90,89,89,89,90,90,89,89,90,90,89,90,90,88,90
"68","2014/04/01 23:03",62,13,0,0,80,0,0,0,0,0,100,100,0,0,0,0,85,88,0,0,0,0,0,92,0,0,0,0,0,64,59,92,80,0,0,80,82,80,80,79,78,79,80,81,76,78,79,79,78,78,79,81,79
"69","2014/04/01 23:08",24,18,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,62,95,83,0,0,83,86,83,84,82,83,84,83,85,80,83,85,83,81,83,82,83,84
"70","2014/04/01 23:13",53,56,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,60,96,84,0,0,85,86,83,83,83,82,84,83,84,83,82,82,83,84,85,83,83,84
"71","2014/04/01 23:18",23,4,0,0,81,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,62,92,87,0,0,86,87,87,86,86,85,85,85,86,86,86,84,87,86,85,86,87,86
"72","2014/04/01 23:23",47,30,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,65,95,89,0,0,89,90,89,89,89,88,89,88,90,90,89,89,89,89,89,89,88,89
"73","2014/04/01 23:28",17,9,0,0,69,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,61,97,89,0,0,91,91,90,90,90,89,89,88,91,91,90,90,90,90,90,90,90,91
"74","2014/04/01 23:33",18,39,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,61,94,92,0,0,92,93,92,93,93,93,93,92,93,92,93,92,93,92,92,93,93,92
"75","2014/04/01 23:38",58,26,0,20,81,25,0,50,0,9,0,50,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,60,96,93,0,0,93,94,94,94,93,94,93,94,94,94,93,94,93,94,94,93,93,94
"76","2014/04/01 23:43",29,19,10,0,78,0,0,0,0,33,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,63,97,92,0,0,92,93,88,91,93,92,91,91,92,91,91,92,92,90,91,91,91,92
"77","2014/04/01 23:48",21,5,10,9,72,0,0,0,0,33,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,62,91,93,0,0,92,93,91,92,93,92,92,92,93,92,92,92,92,92,93,92,92,92
"78","2014/04/01 23:53",20,8,0,0,86,14,50,0,0,20,0,100,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,69,96,90,0,0,91,91,90,89,90,90,90,88,91,90,89,88,89,88,90,90,91,89
"79","2014/04/01 23:58",25,8,0,0,83,40,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,60,97,87,0,0,88,90,87,88,88,88,88,90,90,87,89,86,88,88,87,88,88,88
"80","2014/04/02 00:03",58,0,0,0,87,100,0,0,0,100,0,100,0,0,0,0,85,70,0,0,44,42,0,92,0,0,0,0,0,59,62,92,88,0,0,88,90,89,89,88,89,88,88,89,85,87,89,88,88,88,88,87,88
"81","2014/04/02 00:08",50,68,50,0,78,0,0,0,0,0,0,100,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,65,62,95,90,0,0,88,92,88,88,90,91,88,89,91,88,89,89,89,89,90,90,88,89
"82","2014/04/02 00:13",34,20,50,33,56,0,0,0,0,83,57,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,66,97,84,0,0,86,87,83,87,85,84,84,84,87,85,84,85,84,84,84,86,85,84
"83","2014/04/02 00:18",29,86,0,0,77,0,0,0,0,20,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,62,92,83,0,0,86,89,84,85,86,85,83,85,88,82,85,80,83,78,81,80,83,82
"84","2014/04/02 00:23",60,60,57,0,70,41,55,33,40,92,0,100,50,100,33,50,0,32,0,0,0,0,0,0,0,0,0,0,0,60,63,93,78,0,0,80,85,82,82,83,80,80,82,85,78,77,82,82,79,80,83,79,80
"85","2014/04/02 00:28",43,42,0,0,72,36,0,0,0,14,0,100,0,0,33,0,0,4,100,0,0,0,0,0,0,0,0,0,0,63,62,99,85,0,0,88,87,83,84,85,86,81,81,89,86,88,87,82,85,79,85,84,86
"86","2014/04/02 00:33",64,61,0,0,76,100,0,0,0,97,0,100,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,65,61,92,93,0,0,94,94,93,92,93,92,92,92,94,93,93,92,94,93,92,94,93,93
"87","2014/04/02 00:38",37,48,0,0,80,35,0,0,0,0,0,50,0,80,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,61,74,98,49,0,0,82,92,54,48,64,65,47,70,94,75,31,46,66,41,76,58,47,56
"88","2014/04/02 00:43",58,80,28,0,85,53,0,0,0,46,14,66,0,100,50,0,0,58,100,0,0,0,0,0,0,0,0,0,0,67,64,98,90,0,0,91,95,91,93,87,89,87,92,95,89,90,88,90,91,90,91,91,84
"89","2014/04/02 00:48",37,58,0,50,87,42,0,0,0,25,0,33,0,14,25,0,0,59,100,0,0,0,0,0,0,0,0,0,0,60,62,92,92,0,0,93,95,93,92,93,93,93,93,95,93,94,93,93,91,92,94,93,93
"90","2014/04/02 00:53",60,62,40,25,92,37,0,100,77,56,50,80,0,62,25,0,0,0,100,0,0,0,0,0,0,0,0,0,0,66,60,95,83,0,0,84,88,85,85,84,84,85,84,86,81,83,83,82,79,84,80,82,77
"91","2014/04/02 00:58",28,54,11,0,93,8,0,0,0,25,50,33,66,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,67,94,83,0,0,84,87,83,83,82,83,79,84,87,82,77,80,82,84,84,82,82,81
"92","2014/04/02 01:03",7,36,1,2,86,0,0,0,20,25,0,100,0,0,0,0,85,50,0,0,0,0,0,92,0,0,0,0,0,63,66,92,84,0,0,84,88,84,87,85,83,84,85,87,80,83,85,82,84,83,83,83,83
"93","2014/04/02 01:08",21,22,25,0,79,0,0,0,0,42,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,61,93,88,0,0,94,94,91,86,90,90,89,91,94,92,88,92,91,90,88,90,88,92
"94","2014/04/02 01:13",28,3,0,0,87,0,0,0,0,12,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,61,97,65,0,0,70,81,60,65,65,59,54,71,78,59,64,62,65,61,57,69,64,66
"95","2014/04/02 01:18",38,4,0,0,92,0,0,0,0,0,18,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,62,60,90,20,0,0,45,68,32,24,33,26,29,30,57,27,25,25,22,24,28,31,23,32
"96","2014/04/02 01:23",10,1,2,15,95,0,0,0,0,0,0,57,35,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,67,56,93,29,0,0,47,65,44,20,29,28,15,39,56,27,39,31,31,34,28,39,31,22
