LDEV_Write_Hit02.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:02:00X(X30-1)","00:02:05X(X509-1)","00:02:08X(X312-1)","00:02:09X(X611-1)","00:02:0AX(X665-1)","00:02:0BX(X717-1)","00:02:10X(X510-1)","00:02:11X(X511-1)","00:02:12X(X512-1)","00:02:13X(X513-1)","00:02:14X(X514-1)","00:02:15X(X515-1)","00:02:16X(X516-1)","00:02:17X(X517-1)","00:02:18X(X518-1)","00:02:19X(X519-1)","00:02:1AX(X520-1)","00:02:1BX(X521-1)","00:02:1CX(X522-1)","00:02:1DX(X523-1)","00:02:1EX(X524-1)","00:02:1FX(X525-1)","00:02:20X(X526-1)","00:02:21X(X527-1)","00:02:24(11-8)","00:02:25(11-8)","00:02:26(11-8)","00:02:27(11-8)","00:02:28(11-8)","00:02:29(11-8)","00:02:2A(11-8)","00:02:2B(11-8)","00:02:2C(11-9)","00:02:2D(11-9)","00:02:2E(11-9)","00:02:2F(11-9)","00:02:30(11-9)","00:02:31(11-9)","00:02:32(11-9)","00:02:33(11-9)","00:02:34(11-9)","00:02:35(11-9)","00:02:36(11-9)","00:02:37(11-9)","00:02:38(11-9)","00:02:39(11-9)","00:02:3A(11-9)","00:02:3B(11-9)","00:02:3C(11-9)","00:02:3D(11-9)","00:02:3E(11-9)","00:02:3F(11-9)","00:02:40(11-7)","00:02:41(11-7)","00:02:42X(X528-1)","00:02:43X(X191-1)","00:02:46(11-7)","00:02:DAX(X529-1)","00:02:E3X(X530-1)","00:02:E4X(X531-1)","00:02:E5X(X532-1)","00:02:EDX(X21-1)","00:02:EEX(X22-1)","00:02:EFX(X23-1)","00:02:F9X(X33-1)","00:02:FBX(X533-1)","00:02:FCX(X534-1)","00:02:FDX(X535-1)","00:02:FEX(X536-1)","00:02:FFX(X539-1)"
"43","2014/04/01 20:58",0,70,0,0,0,0,38,93,56,95,84,63,52,45,47,90,33,92,94,38,67,45,63,86,0,0,0,0,0,0,0,0,0,0,99,100,0,95,99,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,86,94,100,94,45,92,85,0,0,0,85,81,100,100,100,82
"44","2014/04/01 21:03",0,56,0,0,0,0,87,78,55,94,56,92,92,83,76,93,94,75,50,48,83,52,60,96,0,0,0,0,0,0,0,0,0,0,99,100,0,95,99,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,34,96,100,67,72,64,81,0,0,0,88,78,100,100,100,75
"45","2014/04/01 21:08",0,43,0,0,0,0,85,55,32,63,43,33,67,41,53,34,59,64,42,41,39,41,37,46,0,0,0,0,0,0,0,0,0,0,98,50,0,95,99,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,34,96,100,39,39,88,83,0,0,0,81,78,100,100,100,89
"46","2014/04/01 21:13",0,42,0,0,0,0,98,63,14,95,85,18,55,41,57,60,75,95,15,33,63,89,58,89,0,0,0,0,0,0,0,0,0,0,97,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,100,100,97,37,85,84,0,0,0,90,78,100,100,100,85
"47","2014/04/01 21:18",0,85,0,0,0,0,68,76,27,91,96,39,38,26,54,30,65,94,22,25,25,70,27,58,0,0,0,0,0,0,0,0,0,0,97,100,0,96,100,0,0,0,0,0,0,0,92,0,97,0,0,0,0,0,38,96,100,82,51,93,81,0,0,0,73,79,100,100,100,89
"48","2014/04/01 21:23",0,97,0,0,0,0,46,46,80,23,93,28,33,30,72,26,79,96,36,20,38,63,27,31,0,0,0,0,0,0,0,0,0,0,97,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,100,100,37,28,92,80,0,0,0,68,81,100,100,100,90
"49","2014/04/01 21:28",0,88,0,0,0,0,61,68,97,40,86,91,89,33,65,52,61,96,12,25,62,59,66,85,0,0,0,0,0,0,0,0,0,0,99,100,0,95,100,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,95,100,98,37,24,92,82,0,0,0,68,80,100,100,100,89
"50","2014/04/01 21:33",0,88,0,0,0,0,91,90,75,91,84,94,94,96,59,95,62,90,33,82,94,70,59,97,0,0,0,0,0,0,0,0,0,0,99,100,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,100,100,56,26,86,79,0,0,0,79,80,100,100,100,89
"51","2014/04/01 21:38",0,85,0,0,0,0,84,49,34,40,85,27,49,86,68,33,73,89,28,79,29,44,38,38,0,0,0,0,0,0,0,0,0,0,99,100,0,92,79,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,36,96,100,40,32,92,84,0,0,0,90,83,100,100,100,86
"52","2014/04/01 21:43",0,51,0,0,0,0,93,60,37,52,95,56,70,60,81,71,72,94,30,93,72,98,75,86,0,0,0,0,0,0,0,0,0,0,99,50,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,100,100,59,40,88,86,0,0,0,81,79,100,100,100,85
"53","2014/04/01 21:48",0,48,0,0,0,0,90,54,56,46,93,64,49,60,75,53,58,92,63,90,37,84,61,66,0,0,0,0,0,0,0,0,0,0,94,100,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,100,100,58,63,90,82,0,0,0,80,79,100,100,100,86
"54","2014/04/01 21:53",0,39,0,0,0,0,87,70,34,52,93,97,93,48,83,72,84,89,25,81,54,82,28,61,0,0,0,0,0,0,0,0,0,0,97,100,0,81,81,0,0,0,0,0,0,0,92,0,43,0,0,0,0,0,23,100,100,61,54,87,80,0,0,0,80,80,100,100,100,88
"55","2014/04/01 21:58",0,31,0,0,0,0,76,97,37,62,92,82,95,69,47,71,58,76,25,37,72,50,66,88,0,0,0,0,0,0,0,0,0,0,99,100,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,100,36,34,79,84,0,0,0,63,80,100,100,100,90
"56","2014/04/01 22:03",0,79,0,0,0,0,95,90,87,96,90,94,95,90,73,97,92,92,91,92,90,88,88,96,0,0,0,0,0,0,0,0,0,0,99,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,100,100,81,95,66,85,0,0,0,80,79,100,100,100,64
"57","2014/04/01 22:08",0,53,0,0,0,0,49,65,68,55,74,55,78,69,50,64,66,71,57,79,49,51,50,83,0,0,0,0,0,0,0,0,0,0,99,100,0,81,100,0,0,0,0,0,0,0,92,0,89,0,0,0,0,0,48,0,100,77,66,81,79,0,0,0,48,71,100,100,100,73
"58","2014/04/01 22:13",0,85,0,0,0,0,86,83,84,84,85,86,86,86,79,86,87,85,83,84,84,83,82,86,0,0,0,0,0,0,0,0,0,0,99,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,96,100,83,84,89,79,0,0,0,63,76,100,100,100,80
"59","2014/04/01 22:18",0,66,0,0,0,0,59,87,68,90,72,65,72,82,69,69,49,63,77,88,89,81,49,79,0,0,0,0,0,0,0,0,0,0,99,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,96,96,78,64,92,84,0,0,0,97,78,100,100,100,87
"60","2014/04/01 22:23",0,72,0,0,0,0,92,63,84,73,84,63,89,87,79,67,85,64,89,80,77,66,84,82,0,0,0,0,0,0,0,0,0,0,93,100,0,82,94,0,0,0,0,0,0,0,92,0,85,0,0,0,0,0,50,66,100,89,49,84,82,0,0,0,69,84,100,100,100,88
"61","2014/04/01 22:28",0,73,0,0,0,0,64,45,57,85,78,61,81,83,69,80,72,50,89,70,91,61,52,91,0,0,0,0,0,0,0,0,0,0,100,100,0,0,100,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,79,95,100,71,60,89,82,0,0,0,71,77,100,100,100,84
"62","2014/04/01 22:33",0,60,0,0,0,0,62,65,60,71,66,79,64,55,66,72,64,63,87,63,67,63,67,83,0,0,0,0,0,0,0,0,0,0,99,100,0,100,100,0,0,0,0,0,0,0,82,0,100,0,0,0,0,0,64,86,100,70,58,81,78,0,0,0,86,77,100,100,100,84
"63","2014/04/01 22:38",0,50,0,0,0,0,53,46,50,77,50,50,47,48,53,62,49,58,64,50,57,57,46,69,0,0,0,0,0,0,0,0,0,0,98,100,0,0,100,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,54,98,100,59,51,89,78,0,0,0,67,79,100,100,100,85
"64","2014/04/01 22:43",0,53,0,0,0,0,53,53,50,54,54,55,55,53,55,54,53,62,57,51,59,58,59,66,0,0,0,0,0,0,0,0,0,0,97,100,92,0,100,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,56,75,100,60,46,80,76,0,0,0,84,79,100,100,100,83
"65","2014/04/01 22:48",0,81,0,0,0,0,81,80,80,79,79,81,82,81,78,80,79,79,80,81,78,79,76,79,0,0,0,0,0,0,0,0,0,0,99,100,100,98,100,0,0,0,0,0,0,0,85,0,92,45,93,0,0,0,78,96,100,78,77,79,76,0,0,0,39,81,100,100,100,84
"66","2014/04/01 22:53",0,81,0,0,0,0,82,80,81,82,83,82,80,83,82,80,81,79,83,82,82,81,81,81,0,0,0,0,0,0,0,0,0,0,99,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,80,96,100,81,82,81,76,0,0,0,80,80,100,100,100,79
"67","2014/04/01 22:58",0,82,0,0,0,0,82,81,82,80,83,82,82,83,82,82,83,82,83,82,83,83,81,82,0,0,0,0,0,0,0,0,0,0,97,100,0,100,100,0,0,0,0,0,0,0,100,0,100,0,89,0,0,0,83,96,100,83,81,81,78,0,0,0,60,76,100,100,100,79
"68","2014/04/01 23:03",0,78,0,0,0,66,75,74,75,78,78,76,78,76,76,76,78,74,75,75,76,76,78,81,0,0,0,0,0,0,0,0,0,0,97,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,74,100,100,77,71,55,66,0,0,0,66,64,100,100,100,55
"69","2014/04/01 23:08",0,76,0,0,0,100,75,76,76,74,76,77,73,78,76,76,74,78,77,77,73,76,77,77,0,0,0,0,0,0,0,0,0,0,94,100,0,0,96,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,74,83,89,73,73,61,68,0,0,0,55,67,100,100,100,67
"70","2014/04/01 23:13",0,79,0,0,0,0,77,79,78,77,78,78,77,76,75,77,80,77,79,79,75,76,79,78,0,0,0,0,0,0,0,0,0,0,92,100,0,50,78,0,0,0,0,0,0,0,71,0,41,0,0,0,0,0,78,0,100,80,78,72,76,0,0,0,0,65,99,100,100,74
"71","2014/04/01 23:18",0,80,0,0,0,66,79,82,79,81,79,78,80,79,80,80,80,79,79,78,81,80,80,81,0,0,0,0,0,0,0,0,0,0,92,100,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,86,89,80,81,76,73,0,0,0,68,65,100,100,100,79
"72","2014/04/01 23:23",0,78,0,0,0,0,79,79,80,79,78,79,81,78,80,79,80,82,79,79,81,78,78,81,0,0,0,0,0,0,0,0,0,0,93,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,90,80,78,79,77,0,0,0,0,76,100,100,100,77
"73","2014/04/01 23:28",0,84,0,0,0,0,84,84,84,84,85,84,85,84,84,84,84,85,83,85,84,84,84,85,0,0,0,0,0,0,0,0,0,0,92,0,0,48,78,0,0,0,0,0,0,0,71,0,31,0,0,0,0,0,84,0,89,84,85,85,76,0,0,0,76,74,100,100,100,82
"74","2014/04/01 23:33",0,79,0,0,0,0,76,76,80,78,80,82,78,79,77,77,79,77,79,77,78,78,79,79,0,0,0,0,0,0,0,0,0,0,93,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,73,89,77,79,80,77,0,0,0,60,73,100,100,100,88
"75","2014/04/01 23:38",0,81,0,0,0,0,82,81,83,80,82,82,82,80,81,83,81,81,81,82,81,82,81,81,0,0,0,0,0,0,0,0,0,0,94,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,90,81,82,73,76,0,0,0,33,71,100,100,100,71
