LDEV_Seq_Read_Hit50.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:50:00X(X297-1)","00:50:01X(X1021-1)","00:50:02X(X1022-1)","00:50:03X(X1023-1)","00:50:04X(X1024-1)","00:50:05X(X1025-1)","00:50:06X(X1026-1)","00:50:07X(X1027-1)","00:50:08X(X1028-1)","00:50:09X(X1029-1)","00:50:0AX(X1030-1)","00:50:0BX(X1031-1)","00:50:0DX(X15-1)","00:50:0EX(X272-1)","00:50:10X(X250-1)","00:50:11X(X273-1)","00:50:12X(X284-1)","00:50:13X(X285-1)","00:50:14X(X286-1)","00:50:15X(X287-1)","00:50:16X(X288-1)","00:50:17X(X289-1)","00:50:18X(X291-1)","00:50:19X(X292-1)","00:50:1AX(X293-1)","00:50:1BX(X294-1)","00:50:1CX(X295-1)","00:50:1DX(X296-1)"
"36","2014/04/01 20:23",0,41,46,30,36,44,35,66,80,98,97,95,96,63,95,93,93,93,84,94,95,95,81,94,94,91,94,87
"37","2014/04/01 20:28",0,54,62,67,50,0,50,25,86,0,71,83,99,74,92,83,88,91,63,95,95,92,87,93,91,84,74,0
"38","2014/04/01 20:33",0,97,25,65,80,94,94,96,95,92,92,93,92,75,94,96,91,90,95,96,98,94,95,94,95,84,95,99
"39","2014/04/01 20:38",0,50,25,42,27,0,37,0,73,0,0,0,97,67,94,91,91,93,40,93,95,92,88,87,94,93,60,0
"40","2014/04/01 20:43",0,66,56,55,100,0,66,100,94,0,0,0,96,73,100,97,100,95,75,98,96,97,100,96,95,95,87,0
"41","2014/04/01 20:48",0,79,91,86,79,85,89,85,89,97,95,93,96,68,99,92,96,96,98,96,99,98,99,94,94,95,85,98
"42","2014/04/01 20:53",0,43,28,22,44,75,53,30,79,0,0,0,96,72,95,77,94,86,68,92,93,88,89,86,91,93,78,0
"43","2014/04/01 20:58",0,41,41,37,22,16,38,0,84,0,0,0,96,79,93,83,93,92,91,98,94,91,93,92,92,96,75,0
"44","2014/04/01 21:03",0,95,88,92,81,91,88,89,84,90,88,90,97,72,94,97,94,88,94,96,95,93,92,93,95,94,92,99
"45","2014/04/01 21:08",0,50,50,40,22,0,50,14,77,0,0,0,97,73,85,87,85,83,0,96,96,92,86,85,95,95,42,0
"46","2014/04/01 21:13",0,62,68,80,55,100,60,50,93,0,0,0,98,61,98,96,100,93,50,99,96,94,93,96,93,97,64,0
"47","2014/04/01 21:18",0,30,0,63,41,82,0,68,91,83,81,88,98,61,94,89,88,87,33,98,99,90,85,90,94,95,37,99
"48","2014/04/01 21:23",0,73,30,44,33,68,31,37,84,20,0,0,97,87,95,89,77,94,76,96,94,88,85,90,90,96,91,0
"49","2014/04/01 21:28",0,38,50,55,53,94,27,73,83,0,0,0,97,87,90,86,88,94,20,95,96,92,85,86,95,89,64,0
"50","2014/04/01 21:33",0,95,25,68,44,88,33,91,83,88,93,75,96,72,94,96,93,94,93,96,94,94,94,93,92,94,88,97
"51","2014/04/01 21:38",0,40,40,37,28,25,41,0,80,0,0,0,96,72,95,89,88,90,0,95,95,92,86,85,93,96,50,0
"52","2014/04/01 21:43",0,95,96,97,96,97,97,83,96,99,100,99,97,83,87,96,97,97,89,97,95,91,87,97,92,90,96,93
"53","2014/04/01 21:48",0,75,69,90,36,96,88,81,93,97,95,95,97,68,91,87,89,91,92,95,95,89,93,94,93,94,88,97
"54","2014/04/01 21:53",0,33,78,41,31,83,84,87,88,90,100,97,98,77,90,88,91,89,89,91,92,88,89,88,91,89,84,92
"55","2014/04/01 21:58",0,63,66,50,50,25,46,20,88,33,100,0,98,89,96,82,97,93,50,97,95,87,92,76,91,81,77,0
"56","2014/04/01 22:03",0,89,90,90,89,91,82,89,92,85,91,92,97,78,93,92,92,91,89,90,93,92,92,93,91,91,91,99
"57","2014/04/01 22:08",0,88,92,93,90,91,89,91,92,0,0,0,97,76,94,95,94,94,93,95,95,92,93,92,94,94,93,0
"58","2014/04/01 22:13",0,92,94,94,92,93,93,93,94,0,0,0,98,74,95,95,94,95,94,95,95,93,96,94,93,94,94,0
"59","2014/04/01 22:18",0,94,94,94,94,94,94,95,95,90,84,76,98,88,94,95,94,95,94,95,94,94,95,95,94,95,94,98
"60","2014/04/01 22:23",0,94,93,93,94,93,94,94,93,60,90,100,98,82,93,94,94,94,93,94,94,94,94,94,94,94,94,100
"61","2014/04/01 22:28",0,88,91,91,92,91,91,90,92,0,0,0,98,85,91,92,91,92,91,91,92,91,92,91,91,92,92,0
"62","2014/04/01 22:33",0,93,93,92,93,93,93,93,93,95,93,92,97,80,94,93,94,93,94,93,94,93,94,93,92,93,94,98
"63","2014/04/01 22:38",0,92,93,93,92,91,93,91,92,0,0,0,95,65,93,93,93,93,93,93,93,94,93,93,92,93,92,0
"64","2014/04/01 22:43",0,95,95,95,95,95,96,95,95,99,99,100,97,83,95,95,95,95,95,95,95,95,96,95,95,95,95,100
"65","2014/04/01 22:48",0,95,96,95,95,95,95,95,95,93,91,93,97,74,96,96,95,95,96,96,96,95,96,95,96,96,95,97
"66","2014/04/01 22:53",0,95,95,95,95,95,95,95,95,92,94,100,96,64,95,96,95,95,95,95,95,95,95,95,95,95,95,0
"67","2014/04/01 22:58",0,95,95,95,95,95,95,95,95,0,40,0,98,72,95,96,96,96,95,95,95,96,96,95,96,95,96,0
"68","2014/04/01 23:03",0,90,91,91,91,90,91,91,90,91,89,85,98,45,92,91,92,92,91,91,91,91,91,92,90,91,91,98
"69","2014/04/01 23:08",0,93,93,93,93,93,94,93,93,50,100,100,98,27,94,93,93,94,93,93,94,93,93,94,93,93,93,0
"70","2014/04/01 23:13",0,94,94,94,94,94,94,94,94,0,0,0,97,24,95,95,94,93,94,94,94,94,94,95,95,94,94,0
"71","2014/04/01 23:18",0,94,94,95,95,95,95,94,94,92,92,89,97,51,94,95,95,94,94,95,95,94,94,94,94,94,94,97
"72","2014/04/01 23:23",0,95,95,95,95,95,95,94,95,87,75,100,96,57,95,95,95,95,95,95,95,95,95,95,96,95,95,0
"73","2014/04/01 23:28",0,95,96,95,96,96,95,96,95,60,50,40,96,36,96,96,96,96,95,95,96,96,96,96,95,96,96,0
"74","2014/04/01 23:33",0,95,96,95,95,95,95,95,95,88,93,90,96,29,95,96,95,96,96,95,95,96,95,95,95,96,95,95
"75","2014/04/01 23:38",0,96,96,96,95,95,95,96,95,0,0,0,97,41,96,96,96,96,96,96,96,96,96,96,96,96,96,0
"76","2014/04/01 23:43",0,95,95,95,95,95,95,95,95,90,0,100,94,38,95,95,96,95,96,95,95,95,96,95,95,95,95,0
"77","2014/04/01 23:48",0,95,95,95,95,95,95,95,95,95,93,91,90,42,95,95,95,95,95,95,95,95,95,95,95,95,95,97
"78","2014/04/01 23:53",0,96,95,95,96,95,95,95,95,91,70,50,94,36,96,95,95,95,96,96,96,95,96,96,95,95,96,0
"79","2014/04/01 23:58",0,95,95,95,95,96,95,95,95,0,0,0,93,53,96,95,95,95,96,96,96,96,95,95,95,95,96,0
"80","2014/04/02 00:03",0,96,96,95,95,95,95,96,95,80,82,82,97,37,96,96,95,96,95,95,96,96,96,96,95,96,96,98
"81","2014/04/02 00:08",0,94,94,95,95,95,94,95,95,0,0,0,95,47,96,95,95,95,95,95,95,95,95,95,95,94,95,0
"82","2014/04/02 00:13",0,95,95,95,95,95,95,95,95,93,0,0,85,49,96,96,95,96,95,96,96,96,95,96,95,96,96,0
"83","2014/04/02 00:18",0,94,94,94,94,94,94,94,93,93,84,90,90,48,95,93,94,94,95,94,95,94,94,95,95,94,94,96
"84","2014/04/02 00:23",0,92,93,94,93,93,93,93,93,98,93,100,88,26,94,93,94,94,93,94,94,94,94,94,93,94,94,92
"85","2014/04/02 00:28",0,95,95,96,95,96,95,95,95,0,0,0,85,71,96,96,96,96,95,96,96,96,95,95,95,96,96,0
"86","2014/04/02 00:33",0,96,95,95,95,96,96,96,96,90,88,74,90,53,96,96,96,96,95,95,96,96,95,95,95,96,96,97
"87","2014/04/02 00:38",0,53,60,76,68,83,82,16,93,0,0,0,91,50,86,93,89,93,53,93,94,73,84,93,86,95,33,0
"88","2014/04/02 00:43",0,95,93,95,97,95,96,95,95,0,0,0,97,58,96,96,95,94,97,95,95,96,96,94,94,96,95,0
"89","2014/04/02 00:48",0,95,96,95,95,95,95,95,94,87,91,86,98,58,96,95,95,96,95,95,95,94,95,95,95,95,95,97
"90","2014/04/02 00:53",0,94,93,94,95,94,94,95,95,0,0,0,98,55,95,94,95,94,96,95,95,95,95,95,94,95,95,0
"91","2014/04/02 00:58",0,95,95,95,95,96,95,95,95,0,0,66,98,57,95,95,95,96,96,96,95,95,96,95,94,95,95,0
"92","2014/04/02 01:03",0,95,96,95,95,95,95,95,95,81,84,88,98,36,96,95,95,95,95,95,95,95,95,95,95,95,95,96
"93","2014/04/02 01:08",0,94,94,94,94,95,95,95,95,0,0,0,97,44,95,95,94,94,95,95,95,95,94,95,95,96,95,0
"94","2014/04/02 01:13",0,65,70,78,79,70,67,65,77,0,0,0,98,36,77,78,72,76,75,74,78,75,74,77,74,77,64,0
"95","2014/04/02 01:18",0,37,63,55,49,43,33,23,51,85,84,86,98,61,42,66,41,63,60,60,59,51,59,58,55,33,46,98
"96","2014/04/02 01:23",0,25,47,62,58,45,48,25,61,0,0,0,99,61,41,75,51,61,74,65,61,69,66,60,51,46,64,0
