"11","2014/04/01 18:18",0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,3,1,2,2,2,3,1,1,3,2,2,2,2,1,3,1,2,1,2,1,1,2,3,2,2,2,1,3,2,1,1,2,3,2,2,1,2,2,2,3,1,2,2,1,2,2,2,1,2,3,1,2,2,2,2,2,2,2,3,2,2,2,3,2,2,1,2,3,2,2,3,2,2,1,1,1,2,3,2,2,2,2,2,3,2,2,2,2,1,2,1,1,2,2,3,3,2,1,2,2,2,2,2,3,1,2,3,3,2,2,2,2,2
"12","2014/04/01 18:23",0,0,0,0,0,0,0,0,0,5,3,5,4,4,3,5,2,5,4,5,7,3,4,7,4,4,4,4,4,7,4,6,4,6,3,4,5,6,5,5,4,3,5,4,4,4,5,5,4,5,4,4,5,4,6,2,5,4,3,4,4,5,2,5,5,3,5,7,3,4,4,4,5,6,5,4,6,6,6,6,2,4,5,5,5,4,4,5,4,3,3,4,5,4,6,4,4,3,5,6,5,5,3,3,5,3,4,7,6,7,4,5,4,4,5,4,4,4,6,3,4,4,6,5,3,5,4,5
"13","2014/04/01 18:28",0,0,0,0,0,0,0,0,0,2,3,2,2,2,1,3,2,2,2,3,3,1,1,3,2,1,2,2,1,4,1,2,1,2,1,2,3,3,2,3,2,2,3,2,2,2,2,3,2,2,1,3,2,2,3,2,2,2,1,3,2,2,1,2,2,1,2,3,2,2,3,2,2,3,2,2,2,3,3,2,2,2,3,1,3,3,2,2,1,1,1,2,3,2,2,2,3,2,3,2,3,2,2,2,2,1,1,3,2,3,3,3,2,2,2,2,2,2,3,2,3,2,2,2,2,2,2,2
"14","2014/04/01 18:33",0,0,0,0,0,0,0,0,0,3,4,4,3,3,3,4,2,4,4,4,5,2,2,5,4,3,4,3,2,6,2,3,3,4,3,3,4,5,4,4,4,3,4,3,3,3,4,5,4,3,3,3,4,3,4,2,4,4,2,3,4,4,2,3,4,3,4,5,3,4,5,3,4,4,4,3,3,5,5,5,2,3,5,3,4,4,4,3,2,3,3,3,5,4,4,4,4,3,4,4,4,4,3,2,4,3,2,5,4,5,4,3,3,4,4,3,3,4,4,2,3,3,5,3,2,3,4,4
"15","2014/04/01 18:38",0,0,0,0,0,0,0,0,0,3,4,4,3,4,2,4,2,4,4,4,5,2,2,5,3,3,3,3,2,6,3,3,2,5,3,2,4,4,4,4,4,3,4,3,3,3,4,5,3,3,3,3,4,4,5,2,4,3,2,3,3,4,2,4,4,3,3,5,3,3,5,4,3,5,4,3,3,5,5,4,2,3,4,3,4,5,4,3,2,2,2,3,5,3,4,3,3,3,4,4,5,4,3,2,3,2,2,4,4,5,3,3,3,3,4,3,3,3,4,3,3,3,5,3,3,4,3,4
"16","2014/04/01 18:43",0,0,0,0,0,0,0,0,0,4,5,5,4,5,3,5,3,5,5,5,7,3,3,7,5,4,5,4,3,8,3,4,3,6,4,4,6,6,5,5,5,3,6,4,5,4,5,6,5,4,4,4,5,4,6,3,5,5,3,4,5,5,3,5,6,4,5,7,4,5,6,5,5,6,5,5,5,7,6,6,2,4,7,3,5,6,5,5,3,3,3,5,7,4,5,4,6,4,6,5,6,6,4,3,5,2,3,6,5,7,6,5,4,5,5,3,4,4,5,3,3,4,7,4,3,4,5,5
"17","2014/04/01 18:48",0,0,0,0,0,0,0,0,0,2,3,3,2,2,2,3,2,3,3,3,3,1,2,3,2,2,2,2,2,5,1,2,2,4,2,2,3,3,3,3,3,2,3,2,3,2,3,3,2,2,2,3,3,2,4,1,3,2,1,2,2,2,2,3,4,2,3,4,2,3,3,3,3,4,3,3,3,4,3,3,1,2,3,2,3,3,3,2,1,1,2,2,3,2,3,3,3,3,4,2,5,3,2,1,2,2,2,4,3,5,4,3,3,3,3,2,2,3,3,1,2,2,4,2,2,2,3,3
"18","2014/04/01 18:53",0,0,0,0,0,0,0,0,0,4,4,4,3,4,3,3,2,4,4,4,6,2,2,5,3,3,4,3,3,6,3,3,3,5,3,3,5,4,4,4,4,3,4,4,4,3,4,5,4,3,2,3,4,4,5,2,4,3,2,3,4,4,2,4,4,3,4,5,3,4,5,4,4,5,4,3,4,5,5,4,2,4,5,3,4,5,4,3,2,2,3,4,4,4,4,3,4,3,5,4,4,5,3,2,3,2,3,5,5,6,4,4,3,4,4,3,3,4,4,3,3,3,6,3,3,3,4,4
"19","2014/04/01 18:58",0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,2,1,2,2,2,3,1,1,3,2,1,2,2,1,4,1,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,3,2,2,1,2,2,2,3,1,2,2,1,2,2,1,1,2,3,1,2,3,2,2,2,2,2,3,3,2,2,3,3,2,1,2,3,1,2,3,2,2,1,1,1,2,3,2,2,2,2,2,3,2,2,2,2,1,2,1,2,3,2,3,3,2,2,1,2,1,2,2,3,2,2,2,3,2,1,1,2,2
"20","2014/04/01 19:03",0,0,0,0,0,0,0,0,0,3,3,4,3,3,2,4,2,3,3,4,5,2,2,5,3,3,3,3,2,6,3,3,2,4,3,2,4,4,4,4,4,3,4,3,3,3,3,4,3,3,3,3,4,3,4,2,4,3,2,3,3,4,2,3,4,3,3,5,3,4,4,3,3,4,4,3,3,4,4,4,2,3,4,3,4,4,4,3,2,2,2,3,4,3,4,3,3,3,4,4,4,4,3,2,3,2,3,4,4,5,4,3,3,3,3,3,3,3,4,2,3,3,4,3,3,3,4,4
"21","2014/04/01 19:08",0,0,0,0,0,0,0,0,0,3,4,5,4,3,2,5,2,4,3,4,6,2,3,5,3,3,4,3,3,7,3,3,3,4,3,3,4,4,4,4,4,3,4,4,3,3,4,4,4,4,2,4,4,3,5,2,4,4,3,4,3,4,2,4,5,3,4,5,3,4,4,4,4,5,5,4,4,5,4,5,2,3,5,3,4,4,5,3,2,2,3,4,5,3,4,4,4,3,5,4,5,5,3,2,4,2,3,5,5,6,5,4,4,4,5,3,3,4,4,3,3,3,6,4,2,3,4,5
"22","2014/04/01 19:13",0,0,0,0,0,0,0,0,0,6,6,10,5,6,5,8,4,8,5,7,9,4,5,7,5,6,5,4,5,9,6,6,4,6,4,5,7,6,7,6,8,4,8,6,6,5,7,8,7,6,4,5,6,6,7,3,7,5,7,7,5,7,5,7,6,4,8,8,3,6,8,5,7,6,8,5,4,5,7,7,5,5,7,7,7,6,7,6,5,3,5,6,5,5,8,6,5,4,6,6,5,7,4,3,5,5,4,6,10,7,8,5,6,5,9,6,5,6,6,5,6,5,7,6,4,4,7,7
"23","2014/04/01 19:18",0,0,0,0,0,0,0,0,0,4,6,7,5,5,4,8,4,8,5,8,9,4,4,8,6,6,5,3,5,9,6,6,3,6,5,4,8,7,6,5,5,4,8,6,5,6,8,8,7,7,4,5,6,6,8,5,8,7,6,7,6,7,4,6,6,5,7,10,4,6,6,4,6,5,9,5,5,7,8,7,4,4,7,7,8,8,7,6,5,4,3,6,7,6,8,6,6,6,8,7,7,6,5,3,5,5,5,6,9,8,7,6,5,6,8,6,5,6,6,6,6,6,6,7,5,4,7,6
"24","2014/04/01 19:23",0,0,0,0,0,0,0,0,0,4,4,6,4,4,3,5,3,5,4,5,7,3,3,7,4,4,4,3,3,7,3,4,3,5,3,4,5,5,5,5,5,3,6,4,4,4,5,6,4,4,3,4,4,4,5,3,5,4,4,4,4,5,3,4,5,3,5,6,4,4,6,4,4,5,5,4,3,5,5,5,2,3,5,4,6,5,5,4,3,3,4,4,5,4,4,4,4,4,6,5,4,5,4,3,4,2,3,5,5,7,5,4,4,4,5,4,4,4,5,4,5,4,6,4,3,4,5,5
"25","2014/04/01 19:28",0,0,0,0,0,0,0,0,0,4,5,8,5,5,4,7,3,7,4,7,8,4,4,6,5,5,4,4,5,8,5,5,4,6,3,4,6,5,6,5,6,3,7,5,6,5,6,6,6,6,3,5,4,4,6,3,6,5,6,5,5,6,3,5,5,3,7,6,4,5,7,5,5,5,6,4,4,5,6,6,4,5,5,6,6,5,5,5,5,3,4,5,5,4,7,5,5,5,6,6,5,7,4,3,4,3,4,6,8,7,6,5,6,5,7,5,4,6,5,4,5,5,7,5,3,3,6,6
"26","2014/04/01 19:33",0,0,0,0,1,1,0,0,0,5,5,7,5,5,4,7,5,9,4,6,8,4,3,5,5,5,4,2,5,8,6,4,4,4,5,4,6,6,5,6,7,4,7,4,5,4,5,7,5,5,3,4,6,4,6,3,5,5,6,7,4,7,4,6,5,4,6,7,3,6,6,5,6,4,6,3,3,5,7,6,5,4,6,5,6,5,6,4,4,3,5,6,6,4,6,6,6,5,6,6,4,7,3,4,5,3,4,6,7,7,6,5,5,5,7,5,4,6,5,4,5,5,5,5,4,2,6,6
"27","2014/04/01 19:38",0,0,0,0,0,0,0,0,0,5,5,6,4,5,3,5,4,6,5,5,7,2,4,7,4,4,4,5,4,8,4,4,3,7,4,4,6,6,5,6,6,3,6,4,5,5,6,6,5,5,4,5,5,4,6,3,7,4,3,4,5,5,3,4,6,4,6,7,5,5,6,5,5,6,7,4,5,6,7,5,2,5,6,4,6,6,5,4,3,4,3,4,6,5,5,5,5,5,6,5,5,6,4,3,4,3,4,6,5,7,5,5,4,4,5,4,4,5,5,3,4,4,7,4,4,5,6,5
"28","2014/04/01 19:43",0,0,0,0,0,0,0,0,0,3,4,3,3,3,3,4,3,3,3,3,4,3,3,4,3,3,3,3,3,4,3,3,3,4,3,3,4,4,3,4,3,3,3,3,3,3,4,4,3,3,3,4,3,3,4,3,3,3,3,3,3,4,3,3,4,3,3,4,3,3,3,3,4,4,3,3,3,3,4,4,3,3,4,3,3,4,4,3,3,4,3,4,4,3,3,4,4,3,4,3,3,3,3,3,3,3,3,4,3,4,4,4,3,4,4,3,3,3,4,3,3,3,4,3,3,3,3,4
"29","2014/04/01 19:48",0,0,0,0,0,0,0,0,0,3,3,3,3,3,2,3,3,3,3,3,4,3,3,3,3,3,3,3,3,5,3,3,3,4,2,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,2,4,4,3,3,4,3,3,3,4,3,4,3,3,4,4,3,4,2,3,3,3,3,3,4,3,3,3,3,3,4,3,3,3,4,3,4,3,4,3,3,2,3,2,3,4,4,5,4,3,3,3,3,3,3,3,3,2,2,3,4,3,3,3,3,4
"30","2014/04/01 19:53",0,0,0,0,0,0,0,0,0,4,4,5,3,3,3,5,2,4,3,4,5,3,3,4,3,4,3,3,3,5,3,4,3,3,3,3,4,4,4,4,4,3,4,3,4,3,4,4,3,4,3,3,3,3,4,2,4,3,4,4,3,4,3,4,3,3,4,4,3,3,5,3,4,3,5,3,3,4,4,4,3,3,4,4,4,4,4,4,3,3,3,3,3,3,4,4,3,3,4,4,3,4,3,2,4,3,3,4,5,4,5,3,3,4,5,3,3,4,3,3,4,3,4,4,3,3,4,4
"31","2014/04/01 19:58",0,0,0,0,0,0,0,0,0,4,4,4,4,4,3,4,3,4,4,5,6,3,3,6,4,3,4,3,3,6,4,4,3,4,3,3,4,4,5,4,5,3,5,4,4,4,4,5,4,4,3,4,4,3,6,2,4,4,2,3,4,4,2,4,5,3,4,6,4,5,4,4,4,5,5,3,4,5,5,5,2,4,5,3,5,5,4,3,2,4,3,4,5,5,4,4,4,3,5,4,4,5,4,3,4,2,3,4,5,6,6,4,4,4,4,4,4,4,5,3,5,4,5,3,3,5,5,5
"32","2014/04/01 20:03",0,0,0,0,0,0,0,0,0,5,5,4,4,5,3,5,3,5,4,5,7,3,5,7,5,4,5,5,3,8,4,5,3,6,4,3,5,5,5,5,5,4,6,4,5,5,5,6,6,4,4,5,5,5,6,3,5,4,3,5,5,5,3,5,5,3,5,7,4,4,6,5,5,6,6,5,5,6,6,6,3,5,6,4,5,7,5,5,4,3,3,4,6,5,5,4,5,4,6,5,6,5,4,4,5,3,4,6,6,8,5,4,4,4,5,5,4,4,5,4,5,4,7,4,4,4,5,5
"33","2014/04/01 20:08",0,0,0,0,0,0,0,0,0,4,4,5,4,4,4,5,2,5,5,4,6,2,3,6,4,3,4,4,2,7,2,4,3,5,3,3,5,5,4,4,5,3,4,4,4,4,4,6,4,4,3,5,5,4,6,2,4,5,3,4,4,5,2,4,5,3,4,6,5,5,5,4,4,6,5,4,4,6,5,5,2,4,7,3,5,5,4,4,3,3,3,4,6,4,4,4,5,4,6,5,6,5,4,3,5,2,2,6,5,8,6,4,4,5,5,4,4,4,4,2,5,4,5,4,3,4,4,5
"34","2014/04/01 20:13",0,0,0,0,0,0,0,0,0,4,5,5,4,5,4,5,3,5,5,5,8,2,4,7,6,4,5,4,3,8,3,4,4,5,4,3,6,6,6,6,6,4,5,4,5,5,6,6,5,4,4,4,5,4,6,3,6,4,3,5,5,5,3,5,6,4,5,7,4,5,6,5,5,7,6,4,4,7,6,6,2,4,7,4,6,6,6,5,3,4,4,5,6,5,5,5,5,4,6,6,5,6,4,3,4,3,4,6,6,8,6,6,4,5,6,4,4,5,6,4,5,5,7,5,4,4,5,6
"35","2014/04/01 20:18",0,0,0,0,0,0,0,0,0,4,5,5,4,5,4,5,3,5,6,6,8,3,4,7,5,4,5,5,3,9,3,4,3,7,4,4,6,6,5,5,5,3,5,5,5,5,6,6,5,4,3,5,5,5,7,3,6,4,4,4,5,5,2,5,6,3,5,7,5,5,6,5,5,8,6,5,5,7,7,7,3,5,7,4,5,7,6,5,3,4,3,4,8,4,5,5,6,5,7,5,6,6,4,4,5,3,4,7,6,9,6,6,5,4,5,4,4,5,6,4,5,5,8,4,4,5,5,5
"36","2014/04/01 20:23",0,0,0,0,0,0,0,0,0,5,5,6,4,5,4,6,3,6,6,6,8,3,4,8,4,4,6,4,3,8,3,5,3,6,4,3,6,6,5,6,5,3,5,5,5,5,6,6,5,5,3,5,5,4,7,3,6,5,4,4,5,5,3,5,6,4,5,7,4,5,6,5,5,7,6,5,5,7,6,6,3,5,7,4,6,6,6,4,3,3,3,5,7,5,5,5,5,4,6,5,6,6,4,3,5,3,3,6,6,8,5,5,5,4,6,5,4,5,6,3,5,4,7,4,3,4,6,6
"37","2014/04/01 20:28",0,0,0,0,0,0,0,0,0,4,5,5,5,6,4,6,3,6,5,5,8,3,3,7,5,5,5,4,5,8,4,4,4,6,4,4,5,6,6,6,5,4,5,5,5,5,6,7,5,5,3,5,5,4,6,2,6,5,3,4,5,5,4,5,6,4,6,7,4,6,5,5,6,7,6,5,6,8,6,6,3,4,6,5,6,6,6,5,4,3,4,5,7,4,5,5,6,4,7,6,7,6,4,3,4,2,3,6,7,8,5,6,5,5,5,5,5,4,6,4,5,5,8,4,3,5,5,6
"38","2014/04/01 20:33",0,0,0,0,0,0,0,0,0,5,4,5,4,5,3,6,3,5,5,5,8,3,3,7,5,4,5,4,3,8,3,4,3,6,4,3,6,6,5,5,5,3,5,4,5,5,5,6,5,4,4,4,5,4,6,3,5,5,3,4,5,5,3,5,6,4,6,7,5,5,6,5,5,6,6,5,5,7,6,6,3,4,7,4,5,6,5,5,3,3,3,5,7,5,5,4,5,4,7,6,6,6,4,4,5,3,4,6,6,7,6,5,5,5,5,5,4,5,6,4,4,4,8,4,4,4,5,6
"39","2014/04/01 20:38",0,0,0,0,0,0,0,0,0,5,5,6,5,5,4,5,3,6,5,6,8,3,4,8,4,5,5,5,3,8,4,4,4,6,4,4,6,6,6,6,5,4,5,4,5,5,6,7,5,4,4,5,5,4,7,3,6,5,3,5,5,5,3,5,6,4,5,7,4,5,6,5,5,6,6,5,5,7,7,6,3,5,7,4,6,6,6,5,3,3,3,5,7,5,5,5,6,5,7,5,5,7,5,3,5,3,4,6,6,8,6,5,5,5,5,5,4,5,6,3,5,4,7,4,4,5,6,5
"40","2014/04/01 20:43",0,0,0,0,0,0,0,0,0,5,6,6,5,5,4,6,3,6,6,5,8,5,5,8,5,5,5,5,4,9,4,5,4,7,5,4,6,6,6,6,6,4,6,5,6,5,6,7,6,5,4,6,6,5,7,4,7,5,4,6,5,5,4,5,7,4,5,7,5,6,7,6,5,7,7,6,5,7,7,6,3,5,8,4,6,7,6,5,3,4,5,5,7,6,5,6,6,5,7,7,6,7,4,4,5,4,4,5,6,9,7,6,5,4,6,6,5,5,6,3,5,5,7,5,5,5,6,7
"41","2014/04/01 20:48",0,0,0,0,0,0,0,0,0,4,5,5,4,5,3,6,2,5,5,5,7,3,3,7,4,4,5,4,3,8,3,4,3,6,4,3,5,6,5,5,5,3,5,4,4,4,5,6,4,4,3,5,5,4,6,2,6,4,3,4,4,5,3,5,6,4,4,7,4,5,5,4,5,6,6,5,5,6,6,6,3,4,6,4,5,6,6,4,3,3,3,4,6,4,4,5,5,4,6,4,5,6,4,3,5,3,3,6,5,7,6,5,4,4,5,4,4,4,5,3,4,4,6,4,3,4,5,6
