LDEV_Seq_Write_Hit0C.csv
Serial number : xxxxx(RAID600)
From : 2014/04/01 17:23
To   : 2014/04/02 01:23
sampling rate : 5

"No.","time","00:0C:00X(X573-1)","00:0C:01X(X574-1)","00:0C:02X(X575-1)","00:0C:03X(X576-1)","00:0C:04X(X577-1)","00:0C:05X(X578-1)","00:0C:06X(X579-1)","00:0C:07X(X580-1)","00:0C:08X(X581-1)","00:0C:09X(X582-1)","00:0C:0AX(X583-1)","00:0C:0BX(X584-1)","00:0C:0CX(X585-1)"
"20","2014/04/01 19:03",0,0,0,0,0,0,0,0,0,0,0,0,0
"21","2014/04/01 19:08",0,0,0,0,0,0,0,0,88,0,0,100,0
"22","2014/04/01 19:13",0,0,0,0,0,0,0,0,0,0,0,0,0
"23","2014/04/01 19:18",0,0,0,0,0,100,0,0,0,0,0,0,0
"24","2014/04/01 19:23",0,0,0,0,0,0,0,0,0,0,0,0,0
"25","2014/04/01 19:28",0,0,0,0,0,0,0,0,0,0,0,0,0
"26","2014/04/01 19:33",0,0,0,0,0,0,0,0,0,0,100,0,0
"27","2014/04/01 19:38",0,0,0,0,100,0,0,0,100,0,0,0,0
"28","2014/04/01 19:43",83,71,33,16,50,25,66,33,0,100,80,50,83
"29","2014/04/01 19:48",95,77,92,95,92,93,100,97,100,100,88,73,88
"30","2014/04/01 19:53",100,66,100,100,100,100,66,100,100,100,100,80,100
"31","2014/04/01 19:58",100,100,100,100,100,0,100,100,100,0,100,100,100
"32","2014/04/01 20:03",0,0,0,0,0,0,0,0,0,0,0,0,0
"33","2014/04/01 20:08",0,0,0,0,100,0,0,0,100,0,0,0,0
"34","2014/04/01 20:13",0,0,0,0,0,0,0,0,0,0,0,0,0
"35","2014/04/01 20:18",0,0,0,0,0,0,0,0,0,0,0,0,100
"36","2014/04/01 20:23",0,0,0,0,0,0,0,0,0,0,0,0,0
"37","2014/04/01 20:28",0,0,0,80,100,0,0,0,100,0,0,0,0
"38","2014/04/01 20:33",0,0,0,0,0,0,0,0,0,0,0,0,0
"39","2014/04/01 20:38",0,0,0,0,0,0,0,0,0,0,0,0,0
"40","2014/04/01 20:43",0,0,0,0,0,0,0,0,0,0,0,0,0
"41","2014/04/01 20:48",0,0,0,0,0,0,0,0,0,0,0,0,0
"42","2014/04/01 20:53",0,0,0,0,0,0,0,0,0,0,0,0,0
"43","2014/04/01 20:58",0,0,0,0,0,0,0,0,0,0,0,0,0
"44","2014/04/01 21:03",0,0,0,0,0,0,0,0,0,0,0,0,0
"45","2014/04/01 21:08",0,0,0,0,0,0,0,0,0,0,0,0,0
"46","2014/04/01 21:13",0,0,0,0,0,0,0,0,0,0,0,0,0
"47","2014/04/01 21:18",0,0,0,0,0,100,0,0,0,0,0,0,0
"48","2014/04/01 21:23",0,0,0,0,0,0,0,0,0,0,0,0,100
"49","2014/04/01 21:28",0,0,0,0,0,0,0,0,0,0,0,0,0
"50","2014/04/01 21:33",0,0,0,0,0,0,0,0,0,0,100,0,0
"51","2014/04/01 21:38",0,0,0,0,100,0,0,0,0,0,0,0,0
"52","2014/04/01 21:43",0,0,0,0,0,0,0,0,0,0,0,0,0
"53","2014/04/01 21:48",0,0,0,0,0,0,0,0,0,0,0,0,0
"54","2014/04/01 21:53",0,0,0,0,0,0,0,0,0,0,0,0,0
"55","2014/04/01 21:58",0,0,0,0,0,0,0,0,0,0,0,0,0
"56","2014/04/01 22:03",0,0,0,0,100,100,0,0,100,0,0,0,0
"57","2014/04/01 22:08",50,0,0,0,0,0,0,0,0,0,0,100,0
"58","2014/04/01 22:13",0,0,0,0,100,0,0,0,0,0,0,0,0
"59","2014/04/01 22:18",0,0,0,0,100,0,100,0,100,0,0,0,0
"60","2014/04/01 22:23",0,0,0,100,0,0,0,0,0,85,0,0,0
"61","2014/04/01 22:28",0,0,0,100,0,0,0,0,0,100,0,0,0
"62","2014/04/01 22:33",100,0,0,0,0,0,100,0,100,100,0,0,0
"63","2014/04/01 22:38",87,0,0,0,0,100,100,0,100,0,0,100,100
"64","2014/04/01 22:43",100,0,0,0,0,100,0,0,100,0,0,100,0
"65","2014/04/01 22:48",100,0,0,0,0,100,0,0,100,0,0,100,100
"66","2014/04/01 22:53",100,0,0,100,0,100,100,0,100,100,100,50,88
"67","2014/04/01 22:58",0,0,0,0,100,100,0,0,100,0,0,0,100
"68","2014/04/01 23:03",0,0,0,0,0,100,0,0,100,100,0,0,100
"69","2014/04/01 23:08",83,0,0,0,0,0,0,0,100,0,0,100,0
"70","2014/04/01 23:13",85,0,0,0,0,0,0,0,100,0,0,0,0
"71","2014/04/01 23:18",87,100,100,0,100,100,100,100,0,0,66,100,0
"72","2014/04/01 23:23",0,0,98,0,0,0,0,0,0,0,0,0,0
"73","2014/04/01 23:28",50,0,0,0,0,0,0,0,0,0,0,0,0
"74","2014/04/01 23:33",80,0,0,0,0,100,0,0,100,0,0,66,0
"75","2014/04/01 23:38",33,0,0,0,0,0,0,0,100,0,0,0,0
"76","2014/04/01 23:43",50,0,100,100,0,80,0,0,0,100,50,0,0
"77","2014/04/01 23:48",50,0,0,100,0,0,0,0,0,0,0,0,100
"78","2014/04/01 23:53",0,0,100,100,0,0,0,0,0,0,0,0,0
"79","2014/04/01 23:58",50,100,50,0,100,0,0,0,100,0,100,0,0
"80","2014/04/02 00:03",0,0,100,0,0,100,0,0,0,100,0,50,50
"81","2014/04/02 00:08",66,0,0,0,0,0,0,0,0,0,0,0,66
"82","2014/04/02 00:13",0,100,0,0,100,100,0,0,0,100,0,0,0
"83","2014/04/02 00:18",0,0,90,0,0,100,0,100,75,0,0,50,50
"84","2014/04/02 00:23",80,0,0,0,0,0,0,0,0,0,0,0,0
"85","2014/04/02 00:28",0,0,50,0,0,0,0,100,0,0,0,0,50
"86","2014/04/02 00:33",75,0,0,0,0,0,0,100,0,0,0,33,66
"87","2014/04/02 00:38",0,0,100,100,100,0,100,100,100,100,50,94,0
"88","2014/04/02 00:43",83,0,50,0,0,0,0,100,100,0,0,0,0
"89","2014/04/02 00:48",60,0,100,0,0,0,0,100,100,0,0,0,0
"90","2014/04/02 00:53",0,0,75,0,0,0,0,0,100,0,0,0,0
"91","2014/04/02 00:58",75,100,66,0,100,0,100,0,0,100,100,66,100
"92","2014/04/02 01:03",50,0,100,0,0,0,0,0,0,100,0,0,0
"93","2014/04/02 01:08",0,0,0,0,0,100,0,0,0,0,0,100,80
"94","2014/04/02 01:13",0,0,0,0,100,0,0,0,0,0,0,0,0
"95","2014/04/02 01:18",0,0,0,0,0,100,50,0,66,0,0,0,0
"96","2014/04/02 01:23",90,0,0,0,0,0,0,100,0,0,0,0,100
