"11","2014/04/01 18:18",100,100,100,100,100,96,0,0,100,71,80,76,85,99,67,81,78,84,73,86,78,73,81,79,85,60,84,65,81,84,82,75,85,65,87,80,81,80,75,71,79,82,79,77,83,77,76,89,78,78,78,75,82,76,82,76,88,80,68,78,68,79,80,80,81,75,78,84,75,81,82,69,83,83,85,80,80,75,74,84,84,80,78,68,80,82,83,78,67,78,86,83,75,78,83,68,80,82,84,83,80,76,71,73,85,82,84,87,72,86,77,77,83,83,82,85,82,77,81,69,78,86,80,84,64,70,82,83
"12","2014/04/01 18:23",100,100,100,50,100,100,0,0,50,85,88,86,88,98,89,88,86,89,89,90,87,82,86,84,89,79,89,85,84,86,91,85,90,81,88,87,84,86,86,81,85,86,86,83,88,86,86,94,89,86,88,81,91,85,87,84,91,85,87,86,79,87,85,90,87,82,87,88,86,85,85,82,90,86,89,88,87,86,83,89,85,87,87,88,85,87,92,84,82,79,88,86,86,86,88,81,85,86,91,86,84,85,82,82,90,84,85,90,81,87,84,85,87,85,85,89,87,85,88,84,87,90,85,88,77,81,89,86
"13","2014/04/01 18:28",100,81,100,100,100,100,0,0,100,73,86,83,87,99,77,86,80,86,77,86,81,82,87,81,86,74,83,70,85,81,81,77,87,76,87,84,84,86,84,78,84,84,83,77,84,83,82,90,84,77,82,81,84,83,80,80,91,85,73,83,75,80,80,82,86,67,82,86,80,83,82,84,87,84,89,83,80,82,75,82,80,83,81,71,81,81,84,83,65,80,90,85,81,81,81,76,87,83,87,87,83,79,83,82,84,84,86,85,78,86,80,82,84,88,79,87,82,76,83,70,83,84,85,84,76,64,88,88
"14","2014/04/01 18:33",100,100,100,100,100,96,0,0,100,79,84,80,83,98,80,84,81,84,80,86,85,85,87,80,82,77,85,75,78,85,86,78,84,77,87,83,83,85,84,78,85,79,84,79,88,82,83,90,86,84,84,79,87,83,83,81,88,82,75,83,72,81,81,89,83,73,86,86,79,81,82,83,83,85,88,80,84,81,77,83,80,83,82,82,84,83,89,83,73,82,85,84,81,81,81,77,84,80,87,87,82,81,83,79,84,83,82,88,78,85,80,81,85,85,82,88,84,82,85,81,83,85,80,86,74,77,85,83
"15","2014/04/01 18:38",98,96,100,92,100,99,0,100,96,83,85,84,86,98,80,87,78,88,81,89,83,83,90,83,89,80,86,78,84,86,87,79,87,78,88,87,85,88,84,79,88,87,82,78,85,83,81,95,87,84,83,80,88,85,84,76,92,85,79,87,76,82,81,89,84,73,84,86,83,86,82,84,86,88,88,81,83,85,81,84,83,87,84,83,85,84,91,84,72,82,88,83,86,83,83,78,87,89,91,88,81,80,83,83,86,84,86,88,79,87,82,86,87,86,85,90,84,81,86,77,86,91,83,85,72,74,88,90
"16","2014/04/01 18:43",100,100,100,40,100,93,0,0,50,77,83,84,86,98,77,82,77,89,79,91,84,79,86,79,86,80,85,68,82,87,88,77,86,76,88,85,83,87,79,76,85,83,79,76,86,81,81,92,86,80,81,78,86,85,84,77,91,82,78,85,74,80,78,85,85,73,83,86,81,85,80,79,88,86,90,79,83,85,77,83,84,82,81,74,82,83,88,85,72,80,87,82,80,85,82,81,83,86,89,87,83,83,78,79,85,81,83,86,78,89,84,87,87,80,79,86,80,79,84,74,85,88,81,83,75,77,89,87
"17","2014/04/01 18:48",100,100,100,100,100,100,0,0,100,78,85,83,87,99,80,80,82,86,81,88,83,81,87,84,85,79,85,77,83,84,84,79,87,68,88,85,84,87,80,77,86,84,82,77,87,83,80,94,86,81,84,80,88,87,81,81,91,81,73,84,71,80,79,85,86,71,87,88,79,84,81,78,88,87,90,82,80,85,77,85,81,83,81,80,84,81,90,83,68,84,89,87,82,81,81,79,86,82,88,86,85,82,81,81,87,86,81,84,81,86,80,84,84,88,82,87,85,77,86,75,83,88,81,84,76,74,88,88
"18","2014/04/01 18:53",100,100,100,66,100,100,0,0,66,81,87,83,86,98,75,83,74,87,82,85,82,83,85,77,86,82,82,73,81,87,87,79,85,78,86,81,81,85,77,74,85,80,82,80,87,82,83,93,85,81,84,81,84,81,79,79,92,81,81,81,71,79,75,88,82,73,82,86,83,79,80,80,82,86,87,78,86,81,82,83,82,81,83,80,82,85,89,85,68,76,87,81,82,79,81,83,75,82,87,81,83,78,78,76,85,82,77,83,80,82,80,80,86,81,79,91,80,75,84,70,88,88,79,79,72,78,88,85
"19","2014/04/01 18:58",100,100,100,100,100,100,0,0,100,77,79,78,80,99,70,85,77,82,77,87,82,78,85,79,86,80,82,74,83,79,85,71,86,75,86,84,85,87,81,77,85,81,81,74,85,81,80,93,81,82,75,70,84,85,83,73,90,79,68,83,76,77,82,83,82,72,84,87,79,84,80,76,85,83,87,79,77,83,77,82,80,79,81,70,79,81,86,83,69,74,89,85,85,77,81,78,87,87,90,84,79,81,81,79,83,80,82,83,74,89,76,82,81,84,77,81,83,70,85,71,81,87,77,82,80,77,87,87
"20","2014/04/01 19:03",96,95,100,50,100,100,0,83,50,77,84,83,83,98,80,82,76,82,80,87,82,80,84,80,82,81,82,75,78,84,85,79,91,77,83,85,82,81,80,78,85,82,85,77,87,81,78,89,82,82,78,82,84,86,81,80,91,80,76,83,78,77,82,84,82,74,81,87,83,81,79,73,83,85,85,85,83,81,80,81,80,81,80,76,80,82,88,84,75,78,85,84,83,82,80,80,83,83,85,83,79,82,81,78,83,79,80,86,78,87,79,83,82,90,79,87,83,78,80,79,83,85,82,82,73,73,85,82
"21","2014/04/01 19:08",99,99,99,100,99,99,0,100,99,73,79,75,80,97,73,75,74,79,76,83,77,71,83,71,79,71,77,61,75,77,74,75,81,72,80,77,75,80,76,70,80,77,75,71,76,75,74,85,78,73,83,68,77,75,78,79,85,76,68,78,71,71,72,78,78,64,73,80,73,77,79,70,79,83,81,74,73,83,74,75,74,77,72,78,78,75,84,78,69,71,80,79,80,72,76,69,77,79,81,79,78,79,73,73,81,75,74,79,71,81,74,76,75,73,75,81,78,70,78,62,75,83,77,75,70,68,83,81
"22","2014/04/01 19:13",100,98,100,99,100,100,0,99,99,85,85,84,81,98,83,85,80,84,82,89,83,84,85,85,86,82,87,83,79,86,83,87,88,82,87,84,86,86,85,82,88,86,82,82,86,85,84,91,86,84,88,81,87,83,86,82,92,83,79,86,84,81,84,83,85,79,87,87,85,88,85,81,90,86,87,84,86,84,83,87,87,87,87,84,84,85,88,87,80,85,90,87,87,83,86,80,88,86,90,88,89,87,84,80,88,78,82,89,81,90,83,87,86,86,84,86,84,84,85,77,86,88,88,88,88,81,86,88
"23","2014/04/01 19:18",100,100,100,100,99,100,0,97,98,80,80,80,74,98,72,81,76,83,80,87,81,76,84,81,81,80,81,72,75,85,79,83,87,77,85,79,83,82,77,77,86,85,79,81,84,80,78,86,82,77,83,78,84,79,84,77,90,79,74,83,74,74,77,80,82,74,77,85,75,84,78,79,85,86,87,79,80,82,79,81,79,81,81,71,79,83,85,82,68,81,85,83,86,79,79,76,80,87,87,84,83,85,79,76,83,73,80,84,81,87,77,78,82,84,79,82,82,77,82,81,81,85,77,78,86,78,85,83
"24","2014/04/01 19:23",100,100,94,89,100,100,0,100,80,78,83,83,81,98,75,84,79,83,79,87,76,82,87,82,84,79,82,69,82,85,82,79,85,79,86,83,83,86,79,74,85,83,83,78,85,79,81,92,84,80,84,77,84,84,81,78,93,82,80,83,75,79,79,85,83,75,83,88,78,84,80,77,89,84,88,79,84,82,79,78,83,83,85,75,83,84,88,82,71,78,88,85,86,83,79,79,83,83,87,84,80,83,80,80,86,84,81,86,79,85,80,84,82,81,81,88,83,79,85,71,83,87,78,82,80,75,89,88
"25","2014/04/01 19:28",65,76,79,100,73,78,0,100,100,81,84,85,80,98,80,82,80,83,83,85,83,84,84,83,80,80,84,78,81,83,82,84,86,82,85,79,82,84,81,78,87,84,83,82,84,83,83,88,84,84,85,83,86,82,84,82,91,82,79,82,79,83,81,80,85,79,83,87,84,82,82,78,88,85,88,83,84,86,81,84,80,85,84,76,81,81,87,84,77,83,86,88,83,81,85,81,83,83,85,83,87,84,81,83,86,82,84,85,82,84,83,79,80,85,83,85,83,82,83,81,82,83,82,81,82,79,84,85
"26","2014/04/01 19:33",71,76,78,99,84,89,0,100,99,75,76,71,63,98,93,76,74,75,76,77,76,73,72,73,76,71,77,70,71,78,69,77,78,77,78,76,71,79,74,76,79,76,75,71,82,72,75,79,75,74,74,65,95,75,80,76,82,71,66,76,68,75,69,68,74,69,74,73,67,77,75,71,82,76,81,78,72,75,75,78,77,73,76,65,74,76,79,75,67,77,77,80,77,73,73,72,72,75,80,79,76,75,70,71,75,70,74,73,76,79,75,70,74,78,75,74,75,67,73,70,73,75,71,73,78,72,76,77
"27","2014/04/01 19:38",100,100,100,100,97,100,0,89,99,80,84,81,81,98,78,82,77,84,80,89,81,77,85,79,83,78,82,73,79,83,82,77,84,77,85,83,83,85,79,75,84,85,81,76,84,77,80,88,84,81,84,79,86,83,82,79,90,82,79,81,77,77,76,85,84,71,82,86,79,84,81,76,86,85,87,81,79,81,79,79,81,85,80,75,82,83,89,82,69,78,88,81,85,82,81,75,83,81,87,83,85,81,77,80,86,80,82,82,81,87,79,82,83,80,81,87,81,79,85,72,85,89,82,82,72,76,85,86
"28","2014/04/01 19:43",85,100,100,66,100,95,0,0,50,43,46,50,52,96,37,48,35,54,40,59,41,43,51,42,56,33,46,30,42,50,50,43,59,34,56,50,50,50,45,36,46,46,46,41,55,46,45,65,52,43,48,38,50,50,48,35,69,46,34,45,38,41,42,47,52,36,45,50,45,47,39,32,56,50,54,40,42,52,38,55,47,52,48,43,44,48,57,47,30,43,56,56,35,41,48,41,46,44,58,55,44,47,43,36,48,44,45,52,44,61,48,46,44,58,41,52,45,42,53,39,50,53,41,47,35,34,58,56
"29","2014/04/01 19:48",100,100,100,100,100,97,0,0,33,40,49,46,51,97,48,46,47,49,47,54,48,44,54,44,46,40,45,31,46,47,47,39,64,40,55,46,41,44,44,35,50,42,46,46,48,47,49,59,52,49,45,55,60,49,48,47,68,47,38,38,35,48,44,45,53,46,47,62,40,51,41,40,56,53,56,51,43,47,44,59,47,50,50,39,50,44,52,49,32,51,55,57,46,44,51,41,44,46,49,53,44,49,46,52,52,49,47,46,45,50,45,44,42,58,44,55,49,41,46,28,62,52,44,46,34,37,52,70
"30","2014/04/01 19:53",100,100,100,66,100,100,0,0,66,47,54,45,48,96,49,52,41,46,50,51,50,50,45,55,53,46,53,38,52,58,39,50,65,44,57,53,49,49,53,48,56,46,57,49,48,55,47,53,49,44,48,52,52,48,58,42,76,52,42,54,42,42,47,43,47,45,45,50,48,47,50,52,57,53,55,48,44,51,52,59,49,44,60,54,52,47,53,57,43,50,55,61,52,49,49,51,52,47,53,52,48,54,47,45,47,38,47,49,48,52,47,43,51,63,55,47,50,46,55,54,54,46,45,45,52,49,61,58
"31","2014/04/01 19:58",98,95,100,100,97,99,0,100,100,73,83,76,78,98,72,80,77,82,76,86,75,75,85,78,86,75,83,67,77,82,81,76,91,72,82,82,81,83,81,75,83,80,78,80,81,78,77,84,84,80,81,76,83,80,82,76,89,80,73,80,73,77,78,82,77,71,79,83,79,83,78,72,84,78,84,77,77,79,76,80,78,79,81,78,75,80,82,83,72,78,87,83,79,82,78,74,78,80,85,82,80,78,78,76,82,76,80,83,75,82,78,81,83,89,79,86,78,75,80,73,80,84,76,77,76,73,84,84
"32","2014/04/01 20:03",94,100,100,100,100,98,0,0,33,75,83,81,86,98,74,78,84,82,81,85,75,76,88,78,83,76,80,69,86,83,82,75,92,76,85,81,84,84,79,71,83,83,80,77,86,82,80,91,85,81,78,74,83,86,81,80,91,81,70,80,71,78,78,85,84,68,82,85,78,83,76,72,88,83,87,76,76,76,77,78,79,79,81,75,79,82,87,80,71,83,86,82,80,77,83,73,82,86,86,85,81,76,77,71,85,77,80,84,84,86,77,80,81,84,80,84,80,74,81,66,81,87,82,83,71,71,87,85
"33","2014/04/01 20:08",100,98,100,99,100,99,0,99,99,80,88,87,88,98,79,84,84,89,83,90,83,81,88,84,90,74,88,73,88,90,86,84,90,81,85,86,85,88,79,77,87,86,83,84,84,80,85,94,87,82,86,83,86,87,85,82,92,87,83,86,75,86,83,86,87,75,84,89,88,89,82,79,91,89,92,80,85,84,80,84,88,86,83,78,83,87,93,88,75,81,92,84,84,82,84,85,82,90,91,86,86,85,83,87,88,83,83,90,85,89,79,89,87,83,83,87,86,82,84,79,83,91,84,83,78,75,90,89
"34","2014/04/01 20:13",95,98,100,98,100,100,0,100,99,87,90,89,89,99,88,89,83,90,90,93,89,85,91,87,91,86,90,79,89,91,92,88,91,88,91,89,90,92,89,84,89,91,88,86,92,91,89,95,92,87,89,83,91,88,90,87,94,89,84,91,84,86,84,91,90,82,90,91,89,92,88,85,93,90,93,85,89,91,87,87,92,90,86,84,89,89,93,89,78,83,92,88,89,89,89,86,85,92,92,92,88,90,86,83,92,88,88,88,87,93,88,89,90,84,87,91,87,85,89,79,89,94,89,92,85,88,93,91
"35","2014/04/01 20:18",97,95,100,97,99,98,0,99,95,90,94,95,94,99,93,92,91,95,94,97,91,95,95,92,95,91,95,91,94,94,96,91,92,93,96,94,95,94,90,90,93,96,93,89,93,92,93,97,96,95,95,90,95,95,92,92,96,93,91,94,91,94,93,94,97,90,92,94,93,92,92,89,95,96,97,93,94,94,91,92,96,94,94,90,92,95,95,94,89,92,96,95,92,94,94,92,94,95,95,95,96,93,94,91,95,94,95,94,93,94,93,95,94,93,93,95,95,91,92,86,94,96,95,96,86,91,96,95
"36","2014/04/01 20:23",100,100,100,50,100,95,0,0,80,93,94,93,93,99,91,93,91,95,91,96,93,93,96,91,96,91,95,89,94,94,96,95,93,91,94,95,93,95,93,87,94,94,92,91,96,94,93,97,95,92,96,88,95,94,92,91,97,94,90,94,93,92,94,95,96,89,94,96,93,95,92,90,96,95,96,94,95,94,91,93,95,95,93,89,93,95,96,94,92,92,94,94,92,93,93,89,94,93,96,96,95,94,92,91,95,95,94,95,94,96,94,94,93,95,92,97,94,91,94,88,94,96,93,95,90,92,96,96
"37","2014/04/01 20:28",90,84,100,100,100,95,0,0,100,88,91,90,92,99,92,92,89,94,91,94,88,87,93,88,92,82,92,82,90,92,92,91,91,85,92,92,91,93,89,83,91,91,88,86,93,87,90,95,92,89,90,86,93,90,91,88,94,90,87,91,86,90,87,91,91,79,89,92,89,92,90,85,93,92,94,88,87,92,87,88,92,89,87,89,90,91,94,92,84,86,93,90,89,89,89,83,88,91,94,92,90,89,88,88,91,89,88,92,89,93,89,91,90,87,89,92,89,87,90,82,90,94,89,92,84,86,94,94
"38","2014/04/01 20:33",100,100,100,100,100,96,0,0,50,87,91,88,91,99,87,90,89,93,89,94,89,93,93,90,92,85,93,86,90,91,91,90,91,86,92,92,90,93,89,85,91,90,91,88,94,87,91,95,91,91,93,85,92,89,89,90,92,89,87,89,83,88,89,93,92,83,87,92,86,91,88,85,93,91,94,88,91,91,87,89,90,92,89,86,89,90,94,90,79,88,94,90,88,88,90,89,92,89,95,93,93,89,88,87,93,89,90,90,88,94,88,92,91,90,90,92,91,86,91,82,91,94,91,93,82,84,94,93
"39","2014/04/01 20:38",100,100,100,50,100,100,0,0,66,94,96,95,96,99,94,96,94,97,95,97,94,95,97,94,96,94,96,90,95,95,97,95,95,94,96,97,97,96,96,93,96,98,96,94,96,94,96,98,96,95,98,94,96,95,96,94,98,94,93,96,92,96,96,95,97,89,95,96,96,95,94,95,97,96,97,95,96,95,95,96,97,97,94,95,94,95,96,96,92,94,98,94,94,95,96,93,96,95,97,96,96,93,95,95,97,96,95,94,94,96,95,97,96,97,96,97,94,96,94,91,96,98,96,97,92,93,96,96
"40","2014/04/01 20:43",100,100,100,66,100,100,0,0,66,87,92,92,96,99,90,93,89,96,91,97,91,93,95,90,95,88,95,89,94,94,95,91,92,90,94,93,94,94,90,90,93,93,91,91,95,93,90,97,95,91,93,90,94,94,92,90,97,92,90,94,89,91,89,92,94,83,92,92,93,95,90,90,95,93,96,91,94,94,91,94,93,96,90,88,91,95,94,95,86,93,95,94,92,95,93,90,92,94,95,95,92,92,91,90,95,93,94,93,92,97,92,94,95,94,91,95,93,91,94,90,95,95,91,93,87,91,95,94
"41","2014/04/01 20:48",100,92,100,100,93,100,0,0,100,91,93,94,95,99,92,93,92,95,93,97,92,95,96,92,95,90,94,85,94,94,97,90,93,89,96,95,93,92,91,87,94,95,94,92,95,92,92,97,95,93,95,91,94,96,95,91,96,93,94,93,89,95,94,93,96,90,93,96,92,93,92,92,95,95,95,93,94,95,92,92,94,94,92,94,92,90,95,93,89,93,94,94,88,94,95,91,93,92,95,95,94,93,93,93,96,95,92,96,90,94,93,96,94,93,91,96,92,93,94,85,93,96,93,94,89,89,96,96
